Player,Match,Result,Year,Net_Game_Frequency,Net_Game_Effectiveness,Net_Game_Impact,Serve_Volley_Frequency,Serve_Volley_Effectiveness,Serve_Volley_Impact,Forehand_Power,Backhand_Power,Groundstroke_Balance,Overall_Groundstroke_Power,Forehand_DTL_Control,Forehand_IO_Control,Backhand_DTL_Control,Directional_Versatility,Drop_Shot_Usage,Drop_Shot_Effectiveness,Drop_Shot_Impact,Rally_Aggression,Return_Aggression,Overall_Aggression,Court_Position_Strategy,Tactical_Versatility,Power_Finesse_Balance,Tactical_Adaptability,Tactical_Match_Impact,Offensive_Efficiency,Tactical_Intelligence,Overall_Tactical_Game
Iga Swiatek,2024 Miami R16,L vsAlexandrova,2024,0.018,0.5,0.009,0.0,0.0,0.0,0.227,0.182,0.045,0.204,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.11,0.175,0.136,0.084,0.4,0.864,0.476,0.428,0.125,0.474,0.218
Iga Swiatek,2024 Miami R32,W vsNoskova,2024,0.061,0.667,0.041,0.0,0.0,0.0,0.132,0.144,0.012,0.138,0.286,0.0,0.294,0.29,0.0,0.0,0.0,0.355,0.215,0.299,0.39,0.4,0.897,0.547,0.602,0.157,0.509,0.267
Iga Swiatek,2024 Miami R64,W vsGiorgi,2024,0.044,1.0,0.044,0.0,0.0,0.0,0.212,0.114,0.098,0.163,0.143,0.0,0.143,0.143,0.0,0.0,0.0,0.33,0.28,0.31,0.249,0.6,0.996,0.649,0.713,0.171,0.577,0.311
Iga Swiatek,2024 Indian Wells F,W vsSakkari,2024,0.161,0.857,0.138,0.0,0.0,0.0,0.148,0.15,0.002,0.149,0.304,0.0,0.167,0.236,0.0,0.0,0.0,0.07,0.215,0.128,0.767,0.4,0.81,0.596,0.656,0.139,0.49,0.251
Iga Swiatek,2024 Indian Wells SF,W vsKostyuk,2024,0.11,0.9,0.099,0.0,0.0,0.0,0.194,0.109,0.085,0.152,0.308,0.0,0.182,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.4,0.533,0.478,0.526,0.09,0.407,0.189
Iga Swiatek,2024 Indian Wells R16,W vsPutintseva,2024,0.1,0.8,0.08,0.0,0.0,0.0,0.116,0.1,0.016,0.108,0.235,0.0,0.241,0.238,0.0,0.0,0.0,0.015,0.045,0.027,0.69,0.4,0.496,0.487,0.536,0.075,0.4,0.183
Iga Swiatek,2024 Indian Wells R32,W vsNoskova,2024,0.121,0.75,0.091,0.0,0.0,0.0,0.35,0.111,0.239,0.23,0.667,0.0,0.333,0.5,0.0,0.0,0.0,0.735,0.51,0.645,0.465,0.6,0.937,0.674,0.742,0.313,0.661,0.434
Iga Swiatek,2024 Indian Wells R64,W vsCollins,2024,0.084,0.889,0.075,0.0,0.0,0.0,0.2,0.073,0.127,0.136,0.5,0.0,0.286,0.393,0.0,0.0,0.0,0.0,0.31,0.124,0.518,0.4,0.569,0.474,0.522,0.114,0.451,0.22
Iga Swiatek,2024 Dubai SF,L vsKalinskaya,2024,0.075,0.9,0.068,0.0,0.0,0.0,0.208,0.222,0.014,0.215,0.345,0.0,0.3,0.322,0.0,0.0,0.0,0.37,0.285,0.336,0.322,0.6,0.93,0.643,0.579,0.207,0.607,0.338
Iga Swiatek,2024 Dubai QF,W vsZheng,2024,0.084,0.889,0.075,0.0,0.0,0.0,0.167,0.136,0.031,0.152,0.3,0.0,0.286,0.293,0.0,0.0,0.0,0.42,0.31,0.376,0.478,0.6,0.94,0.678,0.745,0.196,0.611,0.343
Iga Swiatek,2024 Dubai R16,W vsSvitolina,2024,0.091,0.7,0.064,0.0,0.0,0.0,0.096,0.125,0.029,0.11,0.087,0.0,0.455,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.4,0.374,0.44,0.484,0.063,0.373,0.165
Iga Swiatek,2024 Dubai R32,W vsStephens,2024,0.068,0.8,0.054,0.0,0.0,0.0,0.115,0.137,0.022,0.126,0.154,0.0,0.385,0.27,0.0,0.0,0.0,0.28,0.285,0.282,0.462,0.4,0.898,0.562,0.618,0.151,0.507,0.265
Iga Swiatek,2024 Doha F,W vsRybakina,2024,0.079,0.846,0.067,0.0,0.0,0.0,0.107,0.112,0.005,0.109,0.217,0.0,0.222,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.579,0.4,0.444,0.449,0.494,0.064,0.376,0.166
Iga Swiatek,2024 Doha QF,W vsAzarenka,2024,0.059,0.8,0.047,0.0,0.0,0.0,0.203,0.159,0.044,0.181,0.5,0.0,0.296,0.398,0.006,1.0,0.006,0.005,0.055,0.025,0.299,0.6,0.46,0.498,0.548,0.094,0.496,0.225
Iga Swiatek,2024 Doha R16,W vsAlexandrova,2024,0.048,0.833,0.04,0.0,0.0,0.0,0.14,0.137,0.003,0.138,0.5,0.0,0.471,0.486,0.0,0.0,0.0,0.005,0.19,0.079,0.312,0.4,0.413,0.386,0.425,0.091,0.421,0.192
Iga Swiatek,2024 Doha R32,W vsCirstea,2024,0.105,0.667,0.07,0.0,0.0,0.0,0.161,0.255,0.094,0.208,0.462,0.0,0.5,0.481,0.0,0.0,0.0,0.32,0.275,0.302,0.448,0.6,0.777,0.623,0.685,0.195,0.611,0.331
Iga Swiatek,2024 Australian Open R32,L vsNoskova,2024,0.059,0.545,0.032,0.0,0.0,0.0,0.183,0.106,0.077,0.144,0.258,0.0,0.214,0.236,0.0,0.0,0.0,0.155,0.1,0.133,0.364,0.4,0.81,0.516,0.464,0.107,0.47,0.216
Iga Swiatek,2024 Australian Open R64,W vsCollins,2024,0.069,0.857,0.059,0.0,0.0,0.0,0.18,0.129,0.051,0.154,0.3,0.0,0.316,0.308,0.0,0.0,0.0,0.095,0.225,0.147,0.396,0.4,0.739,0.501,0.551,0.124,0.47,0.228
Iga Swiatek,2024 Australian Open R128,W vsKenin,2024,0.063,0.778,0.049,0.0,0.0,0.0,0.173,0.205,0.032,0.189,0.5,0.0,0.444,0.472,0.0,0.0,0.0,0.2,0.215,0.206,0.306,0.4,0.675,0.464,0.51,0.152,0.489,0.249
Iga Swiatek,2024 United Cup F,W vsKerber,2024,0.079,0.875,0.069,0.0,0.0,0.0,0.267,0.2,0.067,0.234,0.167,0.154,0.143,0.232,0.0,0.0,0.0,0.37,0.305,0.344,0.314,0.6,0.983,0.658,0.723,0.217,0.599,0.34
Iga Swiatek,2024 United Cup SF,W vsGarcia,2024,0.049,1.0,0.049,0.0,0.0,0.0,0.321,0.154,0.167,0.238,0.769,0.0,0.286,0.528,0.0,0.0,0.0,0.435,0.405,0.423,0.195,0.6,0.842,0.592,0.651,0.237,0.628,0.361
Iga Swiatek,2024 United Cup QF,W vsZheng,2024,0.071,1.0,0.071,0.0,0.0,0.0,0.203,0.104,0.099,0.154,0.353,0.333,0.188,0.437,0.005,1.0,0.005,0.0,0.0,0.0,0.409,0.6,0.327,0.48,0.528,0.083,0.475,0.218
Iga Swiatek,2024 United Cup RR,W vsHaddad Maia,2024,0.084,0.75,0.063,0.0,0.0,0.0,0.18,0.092,0.088,0.136,0.16,0.143,0.118,0.211,0.0,0.0,0.0,0.03,0.0,0.018,0.519,0.4,0.603,0.485,0.533,0.079,0.415,0.183
Iga Swiatek,2024 United Cup RR,W vsSorribes Tormo,2024,0.13,0.538,0.07,0.0,0.0,0.0,0.178,0.145,0.033,0.162,0.286,0.0,0.313,0.3,0.004,1.0,0.004,0.305,0.145,0.241,0.64,0.6,0.858,0.685,0.754,0.158,0.598,0.307
Iga Swiatek,2023 Cancun Finals F,W vsPegula,2023,0.097,1.0,0.097,0.0,0.0,0.0,0.129,0.098,0.031,0.114,0.143,0.0,0.167,0.155,0.0,0.0,0.0,0.0,0.07,0.028,0.656,0.4,0.695,0.54,0.594,0.083,0.433,0.197
Iga Swiatek,2023 Cancun Finals SF,W vsSabalenka,2023,0.061,1.0,0.061,0.0,0.0,0.0,0.137,0.132,0.005,0.134,0.4,0.0,0.333,0.366,0.0,0.0,0.0,0.205,0.17,0.191,0.399,0.4,0.699,0.489,0.538,0.129,0.474,0.238
Iga Swiatek,2023 Cancun Finals RR,W vsVondrousova,2023,0.226,0.615,0.139,0.0,0.0,0.0,0.194,0.104,0.09,0.149,0.227,0.059,0.125,0.206,0.0,0.0,0.0,0.445,0.345,0.405,0.89,0.6,0.988,0.774,0.852,0.223,0.623,0.371
Iga Swiatek,2023 Cancun Finals RR,W vsJabeur,2023,0.16,0.667,0.107,0.0,0.0,0.0,0.269,0.174,0.095,0.221,0.538,0.0,0.5,0.519,0.007,1.0,0.007,0.105,0.055,0.085,0.599,0.6,0.517,0.575,0.632,0.146,0.557,0.277
Iga Swiatek,2023 Cancun Finals RR,W vsGauff,2023,0.086,0.7,0.06,0.0,0.0,0.0,0.096,0.09,0.006,0.093,0.167,0.0,0.08,0.124,0.0,0.0,0.0,0.0,0.12,0.048,0.683,0.4,0.784,0.572,0.629,0.07,0.451,0.193
Iga Swiatek,2023 Beijing F,W vsSamsonova,2023,0.033,1.0,0.033,0.0,0.0,0.0,0.103,0.0,0.103,0.052,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.4,0.196,0.357,0.392,0.031,0.311,0.133
Iga Swiatek,2023 Beijing SF,W vsGauff,2023,0.08,0.625,0.05,0.0,0.0,0.0,0.218,0.101,0.117,0.16,0.357,1.0,0.188,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.4,0.201,0.348,0.383,0.079,0.44,0.184
Iga Swiatek,2023 Beijing QF,W vsGarcia,2023,0.048,0.8,0.038,0.0,0.0,0.0,0.213,0.25,0.037,0.231,0.368,0.0,0.6,0.484,0.0,0.0,0.0,0.0,0.07,0.028,0.196,0.4,0.482,0.384,0.422,0.113,0.433,0.194
Iga Swiatek,2023 Beijing R16,W vsLinette,2023,0.065,1.0,0.065,0.0,0.0,0.0,0.167,0.164,0.003,0.165,0.259,0.0,0.4,0.33,0.0,0.0,0.0,0.12,0.0,0.072,0.354,0.4,0.604,0.452,0.497,0.107,0.436,0.205
Iga Swiatek,2023 Beijing R32,W vsGracheva,2023,0.078,0.75,0.058,0.0,0.0,0.0,0.119,0.095,0.024,0.107,0.2,0.0,0.167,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.4,0.503,0.467,0.514,0.06,0.383,0.166
Iga Swiatek,2023 Beijing R64,W vsSorribes Tormo,2023,0.214,0.667,0.143,0.0,0.0,0.0,0.25,0.061,0.189,0.156,0.298,0.5,0.15,0.474,0.0,0.0,0.0,0.495,0.23,0.389,0.86,0.6,0.809,0.715,0.786,0.222,0.639,0.373
Iga Swiatek,2023 Tokyo QF,L vsKudermetova,2023,0.11,0.667,0.073,0.0,0.0,0.0,0.144,0.212,0.068,0.178,0.182,0.0,0.273,0.228,0.0,0.0,0.0,0.81,0.705,0.768,0.526,0.6,0.999,0.705,0.635,0.324,0.613,0.44
Iga Swiatek,2023 Tokyo R16,W vsHontama,2023,0.091,0.714,0.065,0.0,0.0,0.0,0.152,0.039,0.113,0.096,0.286,0.0,0.091,0.188,0.0,0.0,0.0,0.28,0.205,0.25,0.698,0.4,0.94,0.622,0.684,0.133,0.511,0.258
Iga Swiatek,2023 US Open R16,L vsOstapenko,2023,0.027,0.75,0.02,0.0,0.0,0.0,0.13,0.128,0.002,0.129,0.308,0.0,0.143,0.226,0.0,0.0,0.0,0.355,0.3,0.333,0.192,0.6,0.961,0.627,0.564,0.158,0.585,0.308
Iga Swiatek,2023 US Open R32,W vsJuvan,2023,0.152,0.9,0.137,0.0,0.0,0.0,0.413,0.216,0.197,0.314,0.4,0.0,0.417,0.409,0.0,0.0,0.0,0.805,0.475,0.673,0.437,0.6,0.982,0.682,0.75,0.369,0.649,0.461
Iga Swiatek,2023 US Open R64,W vsSaville,2023,0.223,0.68,0.152,0.0,0.0,0.0,0.175,0.072,0.103,0.124,0.14,0.5,0.143,0.392,0.0,0.0,0.0,0.28,0.145,0.226,0.932,0.4,0.702,0.597,0.656,0.163,0.507,0.28
Iga Swiatek,2023 US Open R128,W vsPeterson,2023,0.068,0.8,0.054,0.0,0.0,0.0,0.242,0.171,0.071,0.207,0.276,0.0,0.364,0.32,0.022,0.333,0.007,0.705,0.6,0.663,0.304,0.8,0.989,0.757,0.833,0.298,0.707,0.456
Iga Swiatek,2023 Cincinnati SF,L vsGauff,2023,0.114,0.826,0.094,0.0,0.0,0.0,0.196,0.091,0.105,0.144,0.39,0.0,0.163,0.276,0.003,0.0,0.0,0.37,0.15,0.282,0.631,0.4,0.902,0.597,0.537,0.17,0.519,0.282
Iga Swiatek,2023 Cincinnati QF,W vsVondrousova,2023,0.136,0.688,0.094,0.0,0.0,0.0,0.151,0.124,0.027,0.138,0.167,0.0,0.438,0.302,0.0,0.0,0.0,0.28,0.175,0.238,0.727,0.4,0.834,0.596,0.655,0.154,0.511,0.269
Iga Swiatek,2023 Cincinnati R16,W vsZheng,2023,0.02,0.667,0.013,0.0,0.0,0.0,0.107,0.061,0.046,0.084,0.2,0.0,0.273,0.237,0.01,0.5,0.005,0.36,0.34,0.352,0.21,0.8,0.939,0.724,0.796,0.143,0.668,0.345
Iga Swiatek,2023 Cincinnati R32,W vsCollins,2023,0.073,1.0,0.073,0.0,0.0,0.0,0.313,0.25,0.063,0.282,0.4,0.0,0.714,0.557,0.0,0.0,0.0,0.14,0.47,0.272,0.245,0.4,0.751,0.474,0.522,0.216,0.528,0.292
Iga Swiatek,2023 Montreal SF,L vsPegula,2023,0.082,0.625,0.051,0.0,0.0,0.0,0.153,0.11,0.043,0.132,0.186,0.0,0.368,0.277,0.0,0.0,0.0,0.44,0.335,0.398,0.522,0.6,0.951,0.69,0.621,0.187,0.612,0.339
Iga Swiatek,2023 Montreal QF,W vsCollins,2023,0.029,0.6,0.017,0.0,0.0,0.0,0.247,0.164,0.083,0.206,0.5,0.0,0.286,0.393,0.0,0.0,0.0,0.31,0.395,0.344,0.134,0.6,0.877,0.59,0.649,0.191,0.601,0.323
Iga Swiatek,2023 Montreal R16,W vsMuchova,2023,0.075,0.733,0.055,0.0,0.0,0.0,0.185,0.093,0.092,0.139,0.244,0.0,0.25,0.247,0.0,0.0,0.0,0.55,0.47,0.518,0.465,0.6,0.988,0.689,0.758,0.227,0.612,0.37
Iga Swiatek,2023 Montreal R32,W vsPliskova,2023,0.058,0.875,0.051,0.0,0.0,0.0,0.256,0.106,0.15,0.181,0.526,1.0,0.125,0.826,0.0,0.0,0.0,0.585,0.59,0.587,0.295,0.6,0.726,0.577,0.634,0.264,0.676,0.406
Iga Swiatek,2023 Warsaw F,W vsSiegemund,2023,0.052,1.0,0.052,0.0,0.0,0.0,0.2,0.15,0.05,0.175,0.222,0.0,0.5,0.361,0.0,0.0,0.0,0.0,0.17,0.068,0.274,0.4,0.575,0.427,0.47,0.106,0.432,0.2
Iga Swiatek,2023 Warsaw SF,W vsWickmayer,2023,0.035,0.8,0.028,0.0,0.0,0.0,0.147,0.167,0.02,0.157,0.241,0.667,0.5,0.704,0.0,0.0,0.0,0.05,0.0,0.03,0.207,0.4,0.256,0.318,0.35,0.08,0.427,0.181
Iga Swiatek,2023 Warsaw QF,W vsNoskova,2023,0.063,0.429,0.027,0.0,0.0,0.0,0.2,0.16,0.04,0.18,0.429,0.0,0.444,0.436,0.0,0.0,0.0,0.26,0.375,0.306,0.32,0.6,0.796,0.603,0.663,0.172,0.599,0.313
Iga Swiatek,2023 Warsaw R16,W vsLiu,2023,0.052,0.667,0.035,0.0,0.0,0.0,0.189,0.027,0.162,0.108,0.313,1.0,0.0,0.656,0.0,0.0,0.0,0.285,0.115,0.217,0.414,0.4,0.452,0.419,0.46,0.119,0.479,0.235
Iga Swiatek,2023 Warsaw R32,W vsAbduraimova,2023,0.059,0.875,0.052,0.0,0.0,0.0,0.11,0.113,0.003,0.112,0.212,0.0,0.176,0.194,0.0,0.0,0.0,0.575,0.375,0.495,0.451,0.6,0.995,0.689,0.757,0.209,0.6,0.357
Iga Swiatek,2023 Wimbledon QF,L vsSvitolina,2023,0.072,0.733,0.053,0.0,0.0,0.0,0.213,0.178,0.035,0.196,0.294,0.0,0.462,0.378,0.0,0.0,0.0,0.51,0.37,0.454,0.337,0.6,0.932,0.647,0.582,0.23,0.623,0.363
Iga Swiatek,2023 Wimbledon R16,W vsBencic,2023,0.041,0.556,0.023,0.0,0.0,0.0,0.295,0.098,0.197,0.196,0.379,1.0,0.238,0.808,0.0,0.0,0.0,0.335,0.275,0.311,0.196,0.6,0.551,0.505,0.555,0.179,0.618,0.319
Iga Swiatek,2023 Wimbledon R32,W vsMartic,2023,0.115,0.8,0.092,0.0,0.0,0.0,0.256,0.088,0.168,0.172,0.286,0.0,0.231,0.258,0.0,0.0,0.0,0.625,0.365,0.521,0.559,0.6,0.989,0.708,0.779,0.253,0.619,0.387
Iga Swiatek,2023 Wimbledon R64,W vsSorribes Tormo,2023,0.099,0.75,0.074,0.028,1.0,0.028,0.24,0.11,0.13,0.175,0.282,0.0,0.2,0.241,0.009,0.0,0.0,0.205,0.065,0.149,0.596,0.6,0.859,0.677,0.745,0.137,0.581,0.284
Iga Swiatek,2023 Wimbledon R128,W vsZhu,2023,0.078,0.625,0.049,0.0,0.0,0.0,0.194,0.123,0.071,0.158,0.208,0.0,0.25,0.229,0.0,0.0,0.0,0.305,0.29,0.299,0.432,0.4,0.957,0.574,0.631,0.168,0.512,0.273
Iga Swiatek,2023 Bad Homburg QF,W vsBlinkova,2023,0.072,1.0,0.072,0.0,0.0,0.0,0.325,0.243,0.082,0.284,0.6,0.0,0.625,0.612,0.009,0.0,0.0,1.0,0.665,0.866,0.24,0.6,0.951,0.633,0.697,0.395,0.682,0.493
Iga Swiatek,2023 Bad Homburg R16,W vsTeichmann,2023,0.137,0.846,0.116,0.0,0.0,0.0,0.147,0.188,0.041,0.167,0.167,0.0,0.462,0.314,0.006,0.0,0.0,0.475,0.29,0.401,0.648,0.6,0.942,0.712,0.783,0.222,0.625,0.366
Iga Swiatek,2023 Bad Homburg R32,W vsMaria,2023,0.16,0.8,0.128,0.0,0.0,0.0,0.279,0.22,0.059,0.25,0.295,0.0,0.417,0.356,0.0,0.0,0.0,0.73,0.44,0.614,0.549,0.6,0.982,0.704,0.775,0.322,0.642,0.435
Iga Swiatek,2023 Roland Garros F,W vsMuchova,2023,0.113,0.55,0.062,0.0,0.0,0.0,0.169,0.112,0.057,0.14,0.297,0.0,0.207,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.4,0.49,0.474,0.522,0.075,0.4,0.175
Iga Swiatek,2023 Roland Garros SF,W vsHaddad Maia,2023,0.063,0.556,0.035,0.0,0.0,0.0,0.209,0.078,0.131,0.144,0.364,0.0,0.278,0.321,0.0,0.0,0.0,0.0,0.03,0.012,0.389,0.4,0.438,0.409,0.45,0.072,0.39,0.168
Iga Swiatek,2023 Roland Garros QF,W vsGauff,2023,0.129,0.615,0.079,0.0,0.0,0.0,0.175,0.087,0.088,0.131,0.286,0.0,0.083,0.185,0.0,0.0,0.0,0.12,0.095,0.11,0.723,0.4,0.845,0.598,0.658,0.109,0.485,0.226
Iga Swiatek,2023 Roland Garros R16,W vsTsurenko,2023,0.091,1.0,0.091,0.0,0.0,0.0,0.069,0.128,0.059,0.098,0.1,0.0,0.625,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.685,0.4,0.258,0.415,0.456,0.067,0.366,0.17
Iga Swiatek,2023 Roland Garros R32,W vsWang,2023,0.104,1.0,0.104,0.0,0.0,0.0,0.25,0.224,0.026,0.237,0.333,0.0,0.4,0.366,0.0,0.0,0.0,0.545,0.45,0.507,0.398,0.6,0.962,0.668,0.735,0.278,0.631,0.398
Iga Swiatek,2023 Roland Garros R64,W vsLiu,2023,0.028,1.0,0.028,0.0,0.0,0.0,0.224,0.152,0.072,0.188,0.235,0.0,0.333,0.284,0.005,1.0,0.005,0.595,0.37,0.505,0.14,0.8,0.981,0.722,0.795,0.235,0.688,0.404
Iga Swiatek,2023 Roland Garros R128,W vsBucsa,2023,0.041,0.5,0.02,0.0,0.0,0.0,0.279,0.13,0.149,0.204,0.615,0.0,0.25,0.432,0.0,0.0,0.0,0.765,0.615,0.705,0.189,0.6,0.968,0.628,0.691,0.299,0.639,0.419
Iga Swiatek,2023 Rome QF,L vsRybakina,2023,0.03,0.8,0.024,0.0,0.0,0.0,0.209,0.133,0.076,0.171,0.306,0.0,0.5,0.403,0.0,0.0,0.0,0.285,0.16,0.235,0.164,0.4,0.754,0.459,0.413,0.146,0.486,0.245
Iga Swiatek,2023 Rome R16,W vsVekic,2023,0.033,1.0,0.033,0.0,0.0,0.0,0.254,0.111,0.143,0.182,0.278,0.0,0.4,0.339,0.0,0.0,0.0,0.555,0.425,0.503,0.17,0.6,0.961,0.622,0.685,0.234,0.613,0.365
Iga Swiatek,2023 Rome R32,W vsTsurenko,2023,0.078,0.714,0.056,0.0,0.0,0.0,0.288,0.05,0.238,0.169,0.478,0.0,0.105,0.292,0.0,0.0,0.0,0.505,0.365,0.449,0.41,0.6,0.967,0.672,0.739,0.219,0.614,0.358
Iga Swiatek,2023 Rome R64,W vsPavlyuchenkova,2023,0.07,1.0,0.07,0.0,0.0,0.0,0.275,0.158,0.117,0.217,0.308,0.0,0.4,0.354,0.0,0.0,0.0,0.795,0.66,0.741,0.3,0.6,0.99,0.657,0.722,0.33,0.631,0.442
Iga Swiatek,2023 Madrid F,L vsSabalenka,2023,0.017,0.333,0.006,0.0,0.0,0.0,0.141,0.122,0.019,0.132,0.308,0.0,0.333,0.32,0.0,0.0,0.0,0.0,0.035,0.014,0.12,0.4,0.414,0.348,0.313,0.058,0.37,0.153
Iga Swiatek,2023 Madrid SF,W vsKudermetova,2023,0.074,0.714,0.053,0.0,0.0,0.0,0.171,0.271,0.1,0.221,0.2,0.0,0.6,0.4,0.006,0.0,0.0,0.09,0.0,0.054,0.31,0.4,0.585,0.438,0.481,0.12,0.446,0.206
Iga Swiatek,2023 Madrid QF,W vsMartic,2023,0.025,0.5,0.012,0.0,0.0,0.0,0.283,0.118,0.165,0.2,0.5,1.0,0.375,0.938,0.0,0.0,0.0,0.26,0.295,0.274,0.118,0.4,0.463,0.362,0.399,0.166,0.538,0.268
Iga Swiatek,2023 Madrid R16,W vsAlexandrova,2023,0.016,1.0,0.016,0.0,0.0,0.0,0.203,0.147,0.056,0.175,0.333,0.0,0.476,0.404,0.0,0.0,0.0,0.17,0.255,0.204,0.086,0.4,0.723,0.434,0.478,0.136,0.474,0.233
Iga Swiatek,2023 Madrid R32,W vsPera,2023,0.049,0.8,0.039,0.0,0.0,0.0,0.283,0.075,0.208,0.179,0.385,0.0,0.167,0.276,0.0,0.0,0.0,0.0,0.2,0.08,0.254,0.4,0.719,0.466,0.513,0.107,0.449,0.204
Iga Swiatek,2023 Madrid R64,W vsGrabher,2023,0.031,0.667,0.021,0.0,0.0,0.0,0.234,0.2,0.034,0.217,0.214,0.0,0.444,0.329,0.0,0.0,0.0,0.265,0.165,0.225,0.136,0.4,0.863,0.486,0.535,0.161,0.496,0.25
Iga Swiatek,2023 Stuttgart F,W vsSabalenka,2023,0.053,1.0,0.053,0.0,0.0,0.0,0.164,0.219,0.055,0.191,0.583,0.0,0.5,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.4,0.334,0.352,0.387,0.092,0.41,0.181
Iga Swiatek,2023 Stuttgart QF,W vsPliskova,2023,0.058,0.778,0.045,0.0,0.0,0.0,0.188,0.167,0.021,0.178,0.429,0.0,0.467,0.448,0.0,0.0,0.0,0.265,0.28,0.271,0.3,0.4,0.753,0.486,0.534,0.166,0.504,0.265
Iga Swiatek,2023 Stuttgart R16,W vsZheng,2023,0.019,1.0,0.019,0.0,0.0,0.0,0.137,0.075,0.062,0.106,0.2,0.0,0.167,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.4,0.499,0.382,0.42,0.048,0.361,0.149
Iga Swiatek,2023 Indian Wells SF,L vsRybakina,2023,0.04,0.75,0.03,0.0,0.0,0.0,0.111,0.2,0.089,0.156,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.16,0.04,0.112,0.237,0.4,0.932,0.527,0.474,0.105,0.476,0.213
Iga Swiatek,2023 Indian Wells QF,W vsCirstea,2023,0.01,1.0,0.01,0.0,0.0,0.0,0.123,0.171,0.048,0.147,0.0,0.0,0.353,0.176,0.0,0.0,0.0,0.055,0.07,0.061,0.064,0.4,0.806,0.454,0.5,0.08,0.439,0.185
Iga Swiatek,2023 Indian Wells R16,W vsRaducanu,2023,0.069,0.571,0.039,0.0,0.0,0.0,0.202,0.138,0.064,0.17,0.406,0.0,0.158,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.366,0.4,0.524,0.43,0.473,0.08,0.403,0.173
Iga Swiatek,2023 Indian Wells R32,W vsAndreescu,2023,0.103,0.667,0.069,0.0,0.0,0.0,0.143,0.126,0.017,0.134,0.22,0.0,0.143,0.182,0.0,0.0,0.0,0.31,0.12,0.234,0.612,0.4,0.958,0.61,0.671,0.145,0.51,0.26
Iga Swiatek,2023 Indian Wells R64,W vsLiu,2023,0.096,0.625,0.06,0.0,0.0,0.0,0.233,0.109,0.124,0.171,0.429,0.0,0.333,0.381,0.0,0.0,0.0,0.33,0.375,0.348,0.486,0.6,0.869,0.658,0.723,0.191,0.613,0.335
Iga Swiatek,2023 Dubai F,L vsKrejcikova,2023,0.028,0.667,0.019,0.0,0.0,0.0,0.167,0.087,0.08,0.127,0.25,0.0,0.333,0.292,0.0,0.0,0.0,0.105,0.195,0.141,0.202,0.4,0.711,0.454,0.408,0.099,0.448,0.207
Iga Swiatek,2023 Dubai SF,W vsGauff,2023,0.065,0.857,0.056,0.0,0.0,0.0,0.103,0.141,0.038,0.122,0.083,0.0,0.286,0.185,0.0,0.0,0.0,0.24,0.33,0.276,0.456,0.4,0.967,0.581,0.64,0.148,0.505,0.263
Iga Swiatek,2023 Dubai R16,W vsSamsonova,2023,0.021,0.5,0.01,0.0,0.0,0.0,0.208,0.133,0.075,0.17,0.353,0.0,0.364,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.4,0.432,0.353,0.388,0.071,0.384,0.16
Iga Swiatek,2023 Dubai R32,W vsFernandez,2023,0.035,0.333,0.012,0.0,0.0,0.0,0.209,0.182,0.027,0.196,0.3,0.2,0.429,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.4,0.39,0.351,0.386,0.082,0.402,0.167
Iga Swiatek,2023 Doha F,W vsPegula,2023,0.086,0.625,0.054,0.0,0.0,0.0,0.1,0.192,0.092,0.146,0.32,0.0,0.273,0.296,0.0,0.0,0.0,0.03,0.125,0.068,0.501,0.4,0.603,0.481,0.529,0.095,0.435,0.198
Iga Swiatek,2023 Doha SF,W vsKudermetova,2023,0.104,1.0,0.104,0.0,0.0,0.0,0.283,0.231,0.052,0.257,0.667,0.0,0.571,0.619,0.0,0.0,0.0,0.295,0.19,0.253,0.371,0.4,0.67,0.475,0.523,0.21,0.528,0.294
Iga Swiatek,2023 Doha R16,W vsCollins,2023,0.014,1.0,0.014,0.0,0.0,0.0,0.167,0.079,0.088,0.123,0.5,0.0,0.2,0.35,0.0,0.0,0.0,0.0,0.03,0.012,0.105,0.4,0.358,0.328,0.361,0.057,0.361,0.152
Iga Swiatek,2023 Australian Open R16,L vsRybakina,2023,0.036,0.75,0.027,0.0,0.0,0.0,0.203,0.077,0.126,0.14,0.368,1.0,0.25,0.809,0.0,0.0,0.0,0.08,0.0,0.048,0.235,0.4,0.226,0.315,0.283,0.078,0.446,0.188
